god1,god2,nodes,plies_played,min_depth_reached,mean_depth_reached,final_eval,mean_eval,max_abs_eval,is_decisive,ended_early,evals,seconds
Nike,Bia,200000,8,4,8.125,-90,-43.875,347,false,false,347;298;-331;-164;-197;-106;-108;-90,2.9574304
Nike,Maenads,200000,8,3,7.25,-969,-824.0,969,false,false,-805;-794;-665;-797;-824;-824;-914;-969,2.2325704
Nike,Clio,200000,8,4,8.0,-1025,-919.75,1025,false,false,-832;-966;-895;-850;-995;-935;-860;-1025,3.322244
Nike,Zeus,200000,8,3,7.875,-1000,-953.5,1000,false,false,-980;-934;-971;-888;-955;-929;-971;-1000,3.1316533
Nike,Eros,200000,8,5,8.375,-1942,-1555.625,1942,false,false,-1359;-1409;-1395;-1429;-1637;-1637;-1637;-1942,2.3251076
Nike,Ares,200000,8,3,5.625,-1423,-1581.625,1722,false,false,-1684;-1722;-1670;-1554;-1574;-1517;-1509;-1423,3.608571
Nike,Selene,200000,8,3,6.25,-103,27.625,177,false,false,177;99;59;60;8;-76;-3;-103,4.0190544
Nike,Morpheus,200000,8,3,6.25,-916,-962.5,1109,false,false,-791;-910;-998;-986;-995;-995;-1109;-916,13.698785
Nike,Scylla,200000,8,3,5.875,-2295,-2438.75,2567,false,false,-2524;-2446;-2567;-2402;-2531;-2344;-2401;-2295,3.5286756
Nike,Hippolyta,200000,8,6,9.5,-1002,-891.125,1002,false,false,-834;-754;-960;-943;-921;-823;-892;-1002,3.9828491
Nike,Charon,200000,8,3,6.375,-2882,-2859.375,3198,false,false,-2859;-2854;-3198;-2850;-2686;-2893;-2653;-2882,3.328065
Nike,Pegasus,200000,8,4,8.875,242,114.75,242,false,false,-52;10;127;75;164;201;151;242,2.757091
Nike,Asteria,200000,8,4,6.5,-722,-731.0,853,false,false,-591;-589;-689;-763;-788;-853;-853;-722,4.601039
Nike,Hydra,200000,8,2,5.75,-1729,-1420.875,1729,false,false,-1383;-1563;-1220;-1132;-1320;-1316;-1704;-1729,3.0707648
Nike,ApolloV2,200000,8,4,7.375,-1054,-945.375,1054,false,false,-908;-798;-891;-905;-1014;-940;-1053;-1054,3.0430014
Nike,Iris,200000,8,5,7.0,-524,-283.75,524,false,false,-239;-233;-242;-192;-252;-294;-294;-524,2.550319
Nike,Medusa,200000,8,5,8.375,-162,-320.75,534,false,false,-173;-291;-324;-343;-534;-374;-365;-162,2.954401
Nike,Castor,200000,8,4,7.25,-1134,-1229.5,1298,false,false,-1298;-1252;-1240;-1270;-1195;-1211;-1236;-1134,3.3335946
Nike,Proteus,200000,8,3,7.5,-1676,-1202.0,1676,false,false,-897;-903;-998;-1053;-1154;-1259;-1676;-1676,10.472891
Nike,CharonV2,200000,8,4,6.625,-2152,-2300.75,2446,false,false,-2310;-2446;-2387;-2157;-2384;-2441;-2129;-2152,3.1196277
Nike,Nike,200000,8,4,7.875,73,57.625,123,false,false,35;25;26;110;5;123;64;73,2.8115048
Nike,Nemesis,200000,8,3,6.5,-651,-785.75,880,false,false,-863;-841;-880;-800;-725;-743;-783;-651,2.8577027
Nike,Bellerophon,200000,8,4,7.625,-707,-667.125,731,false,false,-573;-657;-680;-668;-683;-638;-731;-707,2.6294317
Nike,Chronus,200000,8,5,7.875,182,277.125,325,false,false,325;313;320;308;181;319;269;182,2.7213254
Nike,Theseus,200000,8,4,7.375,100,23.375,120,false,false,9;19;36;120;-78;-1;-18;100,2.7458982
Nike,Jason,200000,8,3,7.5,-996,-861.0,996,false,false,-858;-820;-795;-757;-922;-846;-894;-996,2.8274336
Nike,Poseidon,200000,8,3,4.75,-2523,-1509.5,2523,false,false,-803;-1125;-1394;-1246;-1519;-1519;-1947;-2523,8.224069
Nike,Achilles,200000,8,3,7.0,-237,-146.25,315,false,false,102;-7;-36;-189;-315;-244;-244;-237,2.7620907
Nike,Chronus4T,200000,8,5,7.625,154,287.625,343,false,false,325;318;315;325;310;343;211;154,1.4582311
Nike,Chronus3T,200000,8,5,8.125,242,284.25,325,false,false,325;308;289;316;292;226;276;242,1.390346
Nike,Terpsichore,200000,8,3,5.5,-1475,-1345.125,1475,false,false,-1305;-1378;-1333;-1306;-1306;-1398;-1260;-1475,2.445605
Nemesis,Mortal,200000,8,4,7.25,1731,1819.125,1862,false,false,1787;1849;1862;1862;1843;1821;1798;1731,1.489816
Nike,Stymphalians,200000,8,2,6.625,897,880.875,912,false,false,863;888;912;867;893;868;859;897,4.3730736
Nemesis,Pan,200000,8,4,7.25,619,563.0,620,false,false,497;549;538;529;561;591;620;619,1.5469071
Nemesis,Artemis,200000,8,3,6.25,-1479,-1504.875,1559,false,false,-1524;-1559;-1533;-1481;-1491;-1508;-1464;-1479,1.6793275
Nemesis,Hephaestus,200000,8,4,7.125,327,385.0,474,false,false,367;380;355;330;474;455;392;327,1.6008098
Nemesis,Atlas,200000,8,3,6.625,81,126.125,216,false,false,208;216;94;137;80;105;88;81,1.5954838
Nemesis,Athena,200000,8,3,6.375,43,-58.25,134,false,false,-134;-73;-100;-53;-86;-5;-58;43,1.5093957
Nemesis,Minotaur,200000,8,3,7.5,112,-110.375,293,false,false,-293;-179;-155;-172;-147;-41;-8;112,1.4501833
Nike,Polyphemus,200000,8,2,4.5,45,425.25,789,false,false,789;588;424;414;414;372;356;45,18.600515
Nemesis,Apollo,200000,8,3,7.0,-80,-129.0,220,false,false,-127;-101;-103;-132;-220;-155;-114;-80,1.499166
Nemesis,Demeter,200000,8,3,5.5,452,386.875,452,false,false,449;385;354;345;376;427;307;452,1.8282266
Nemesis,Prometheus,200000,8,3,5.875,-146,-262.75,498,false,false,-498;-398;-347;-219;-178;-166;-150;-146,1.994717
Nemesis,Hermes,200000,8,3,4.75,-556,-454.5,556,false,false,-344;-466;-501;-461;-475;-427;-406;-556,2.780627
Nemesis,Urania,200000,8,4,5.875,-262,-344.375,430,false,false,-430;-387;-404;-272;-366;-280;-354;-262,1.5708287
Nemesis,Hera,200000,8,3,7.0,479,406.25,479,false,false,411;361;406;367;420;431;375;479,1.5699375
Nemesis,Limus,200000,8,4,7.75,-1195,-1157.875,1271,false,false,-1052;-1108;-1124;-1197;-1271;-1161;-1155;-1195,1.3905523
Nemesis,Hypnus,200000,8,3,7.625,-2394,-2599.625,2819,false,false,-2819;-2720;-2689;-2679;-2564;-2524;-2408;-2394,1.4567878
Nemesis,Harpies,200000,8,3,7.25,1336,1304.0,1340,false,false,1273;1227;1300;1305;1329;1322;1340;1336,1.6265594
Nemesis,Persephone,200000,8,3,8.125,-531,-560.75,598,false,false,-538;-598;-589;-582;-582;-546;-520;-531,1.457715
Nemesis,Hades,200000,8,3,7.25,7,-149.5,393,false,false,-393;-278;-167;-148;-126;-23;-68;7,1.5364571
Nemesis,Hestia,200000,8,3,6.125,200,111.625,249,false,false,119;86;2;85;-38;190;249;200,1.6474869
Nemesis,Europa,200000,8,3,5.125,221,284.75,377,false,false,329;377;269;289;226;233;334;221,1.6120235
Nemesis,Aeolus,200000,8,3,5.75,-415,-439.0,476,false,false,-445;-455;-467;-378;-476;-434;-442;-415,2.0888143
Nemesis,Maenads,200000,8,3,6.625,338,297.25,338,false,false,290;258;322;288;288;297;297;338,1.0841321
Nemesis,Zeus,200000,8,3,6.375,-350,-340.75,465,false,false,-465;-350;-294;-282;-321;-324;-340;-350,1.601909
Nemesis,Ares,200000,8,3,5.375,-201,-146.75,201,false,false,-113;-134;-140;-81;-152;-152;-201;-201,1.6599813
Nemesis,Eros,200000,8,4,6.0,403,326.625,409,false,false,272;310;271;390;258;300;409;403,1.3473345
Nemesis,Morpheus,200000,8,3,5.875,191,222.875,288,false,false,186;201;262;288;243;221;191;191,4.8375673
Nemesis,Hippolyta,200000,8,4,8.25,330,104.75,330,false,false,-8;-18;0;104;104;130;196;330,1.7794394
Nemesis,Selene,200000,8,3,6.625,412,478.25,548,false,false,501;469;482;548;491;438;485;412,2.0069041
Nemesis,Scylla,200000,8,3,6.875,-334,-352.5,382,false,false,-326;-344;-354;-376;-356;-348;-382;-334,1.6349862
Nemesis,Charon,200000,8,3,8.0,-50,-226.25,405,false,false,-405;-248;-248;-274;-245;-170;-170;-50,1.6076772
Nemesis,Pegasus,200000,8,3,6.375,42,84.875,168,false,false,168;155;112;39;70;8;85;42,1.5870566
Nemesis,Hydra,200000,8,2,5.25,-1719,-1888.375,2086,false,false,-2010;-2059;-2086;-2055;-1923;-1419;-1836;-1719,1.7554421
Nemesis,Asteria,200000,8,3,6.625,-255,-124.25,255,false,false,45;-14;-19;-133;-206;-192;-220;-255,2.287753
Nemesis,ApolloV2,200000,8,3,7.125,708,519.875,708,false,false,383;505;484;484;465;518;612;708,1.6156557
Nemesis,Iris,200000,8,3,6.375,217,244.5,310,false,false,251;310;257;208;248;234;231;217,1.3758867
Nemesis,Castor,200000,8,3,6.5,119,-38.0,119,false,false,-58;-16;-114;-53;-61;-85;-36;119,1.7906365
Nemesis,Proteus,200000,8,3,6.25,-1015,-948.25,1015,false,false,-922;-930;-957;-896;-969;-923;-974;-1015,4.6780286
Nemesis,CharonV2,200000,8,3,6.75,115,24.625,115,false,false,-30;21;6;-27;44;-23;91;115,1.5967162
Nemesis,Nemesis,200000,8,3,4.25,-40,5.125,40,false,false,-15;-27;24;-15;38;38;38;-40,1.0912066
Nemesis,Nike,200000,8,3,6.125,782,758.0,856,false,false,856;821;762;703;703;764;673;782,1.5609866
Nemesis,Bellerophon,200000,8,3,6.5,-529,-445.5,600,false,false,-205;-236;-473;-362;-574;-600;-585;-529,1.4518906
Nemesis,Chronus,200000,8,3,7.125,116,52.25,116,false,false,104;44;45;-12;51;91;-21;116,1.5244889
Nemesis,Poseidon,200000,8,3,4.375,211,256.875,342,false,false,342;288;157;299;266;266;226;211,4.096881
Nemesis,Theseus,200000,8,4,7.5,1685,1778.5,1952,false,false,1952;1898;1859;1766;1661;1700;1707;1685,1.6458108
Nemesis,Jason,200000,8,3,6.375,-961,-987.875,1020,false,false,-1012;-1012;-1020;-957;-979;-942;-1020;-961,1.6611917
Nemesis,Chronus4T,200000,8,3,6.875,59,52.375,104,false,false,104;81;48;48;63;58;-42;59,1.4934063
Nemesis,Achilles,200000,8,3,6.625,847,771.0,847,false,false,836;796;763;781;703;727;715;847,2.1803398
Nemesis,Chronus3T,200000,8,3,6.875,383,146.75,383,false,false,104;101;99;-6;107;129;257;383,1.4943817
Nemesis,Stymphalians,200000,8,2,5.5,144,195.375,268,false,false,183;117;212;266;193;268;180;144,4.6034446
Poseidon,Mortal,200000,8,1,3.125,9997,6304.0,9997,true,false,2295;2306;2244;3605;9994;9995;9996;9997,3.4737346
Poseidon,Pan,200000,8,1,2.875,9997,6945.25,9997,true,false,1484;1777;2326;9993;9994;9995;9996;9997,2.8754396
Nemesis,Polyphemus,200000,8,2,4.875,1540,1327.25,1540,false,false,1183;1288;1332;1265;1212;1284;1514;1540,12.151338
Poseidon,Artemis,200000,8,1,3.125,9997,4217.875,9997,true,false,646;523;786;900;900;9995;9996;9997,4.3396378
Poseidon,Hephaestus,200000,8,1,2.75,9997,5930.125,9997,true,false,1011;1852;1852;2744;9994;9995;9996;9997,3.819954
Poseidon,Athena,200000,8,2,5.25,2526,1274.25,2526,false,false,504;622;917;881;881;1337;2526;2526,3.935999
Poseidon,Atlas,200000,8,2,6.375,2600,1618.875,2600,false,false,1624;1080;1238;1421;1421;1467;2100;2600,5.218086
Poseidon,Minotaur,200000,8,2,5.125,851,945.5,1050,false,false,1035;762;879;998;998;991;1050;851,2.9300923
Poseidon,Demeter,200000,8,1,2.75,9997,5946.875,9997,true,false,1336;1771;1771;2715;9994;9995;9996;9997,3.5275698
Poseidon,Apollo,200000,8,2,4.75,732,468.75,732,false,false,421;413;278;278;541;483;604;732,3.7597623
Poseidon,Prometheus,200000,8,1,3.5,9997,4414.625,9997,true,false,876;1028;1005;1210;1210;9995;9996;9997,7.0638695
Poseidon,Urania,200000,8,1,3.875,9995,3421.375,9995,true,false,906;793;935;992;1275;2481;9994;9995,8.910573
Poseidon,Limus,200000,8,3,7.125,-1629,-1499.0,1631,false,false,-1450;-1631;-1516;-1349;-1449;-1449;-1519;-1629,4.7460675
Poseidon,Hera,200000,8,1,4.0,9995,3769.75,9995,true,false,1011;818;1143;1741;2345;3111;9994;9995,8.371582
Poseidon,Graeae,200000,8,2,5.75,945,544.5,945,false,false,402;498;499;507;420;486;599;945,15.363751
Poseidon,Hermes,200000,8,2,4.5,1722,1093.125,1722,false,false,1094;802;1063;1001;867;1098;1098;1722,22.34235
Poseidon,Harpies,200000,8,1,3.875,9995,4286.625,9995,true,false,761;520;564;779;1687;9993;9994;9995,6.699092
Poseidon,Hypnus,200000,8,2,7.75,-2688,-2514.875,2784,false,false,-2784;-2579;-2247;-2249;-2405;-2497;-2670;-2688,7.3894143
Poseidon,Aphrodite,200000,8,3,5.125,0,-34.0,336,false,false,-336;-137;-36;-39;124;152;0;0,6.3002205
Poseidon,Persephone,200000,8,2,8.25,-354,-114.375,354,false,false,10;-180;221;6;18;-282;-354;-354,4.651268
Poseidon,Hades,200000,8,1,2.375,9999,6854.125,9999,true,false,1310;1769;1769;9995;9996;9997;9998;9999,5.875049
Poseidon,Hestia,200000,8,1,4.75,9993,3449.25,9993,true,false,1346;1012;971;1618;1250;1412;9992;9993,9.355298
Poseidon,Morpheus,200000,8,1,3.75,9995,4911.25,9995,true,false,1566;1542;1486;2130;2584;9993;9994;9995,14.476595
Poseidon,Aeolus,200000,8,2,5.0,1931,673.125,1931,false,false,358;248;530;418;425;623;852;1931,13.309893
Poseidon,Maenads,200000,8,0,3.5,1576,1136.625,1576,false,false,927;1057;911;1296;1084;1196;1046;1576,1.3163881
Poseidon,Bia,200000,8,4,7.375,1599,622.75,1599,false,false,-1134;-1162;1068;1021;1164;1248;1178;1599,3.5756621
Poseidon,Clio,200000,8,1,4.625,9993,4440.0,9993,true,false,697;746;905;1480;1716;9991;9992;9993,3.5093286
Poseidon,Europa,200000,8,2,4.375,4095,1375.125,4095,false,false,880;663;739;892;766;1483;1483;4095,12.50769
Poseidon,Ares,200000,8,1,2.625,9997,6618.5,9997,true,false,745;1000;1228;9993;9994;9995;9996;9997,2.357588
Poseidon,Eros,200000,8,1,2.375,9999,6769.625,9999,true,false,1393;1160;1619;9995;9996;9997;9998;9999,3.1390233
Poseidon,Hippolyta,200000,8,1,4.25,9995,4469.875,9995,true,false,677;766;829;1151;2354;9993;9994;9995,2.5864983
Poseidon,Zeus,200000,8,2,5.375,510,476.875,674,false,false,502;674;416;453;466;466;328;510,5.9213047
Poseidon,Selene,200000,8,2,5.625,2943,1821.25,2943,false,false,1567;1329;1486;1655;1738;1926;1926;2943,5.2710085
Poseidon,Pegasus,200000,8,2,4.0,-14,-170.375,289,false,false,154;-121;-265;-265;-274;-289;-289;-14,3.1442192
Poseidon,Scylla,200000,8,2,4.625,318,333.875,538,false,false,429;295;127;321;325;538;318;318,5.722957
Poseidon,Charon,200000,8,2,5.25,1852,548.375,1852,false,false,370;37;114;366;375;515;758;1852,5.5049944
Poseidon,Asteria,200000,8,1,3.125,9997,5803.375,9997,true,false,1235;946;1839;2425;9994;9995;9996;9997,3.438326
Poseidon,ApolloV2,200000,8,1,3.5,9995,5769.625,9995,true,false,1497;1310;1406;1970;9992;9993;9994;9995,3.3491943
Poseidon,Proteus,200000,8,2,4.75,1627,1233.375,1627,false,false,918;966;1086;1356;1200;1357;1357;1627,7.9886084
Poseidon,Hydra,200000,8,1,3.75,9995,4584.875,9995,true,false,582;1056;915;1538;2606;9993;9994;9995,4.9107265
Poseidon,Iris,200000,8,2,3.5,879,642.875,879,false,false,305;684;740;734;665;665;471;879,1.9740891
Poseidon,Medusa,200000,8,2,6.75,2559,1051.375,2559,false,false,696;213;364;770;891;1174;1744;2559,3.9020343
Poseidon,Castor,200000,8,2,5.25,1113,1164.125,1312,false,false,1124;1230;1312;1123;1137;1137;1137;1113,3.2909153
Poseidon,CharonV2,200000,8,2,4.75,878,609.25,946,false,false,946;533;401;499;378;577;662;878,5.254443
Poseidon,Nike,200000,8,2,5.0,3017,2072.5,3017,false,false,1323;1401;1338;1808;2317;2467;2909;3017,4.3379765
Poseidon,Bellerophon,200000,8,2,6.0,9993,1887.125,9993,true,false,277;313;819;941;863;863;1028;9993,2.0678334
Poseidon,Nemesis,200000,8,2,4.375,-170,-100.25,197,false,false,-133;-197;-103;-153;12;29;-87;-170,4.9946847
Poseidon,Chronus,200000,8,2,5.0,2138,1707.5,2138,false,false,1174;1386;1706;1706;1706;1706;2138;2138,3.1767197
Poseidon,Theseus,200000,8,1,4.375,9995,3763.375,9995,true,false,1340;1495;1427;2133;1558;2165;9994;9995,4.9376726
Poseidon,Polyphemus,200000,8,2,3.625,1591,1373.25,1591,false,false,1365;1365;1161;1449;1069;1456;1530;1591,14.110021
Poseidon,Jason,200000,8,1,3.0,9997,5579.875,9997,true,false,1367;759;762;1769;9994;9995;9996;9997,4.695576
Poseidon,Poseidon,200000,8,2,3.875,1680,692.375,1680,false,false,428;153;640;402;402;730;1104;1680,11.260912
Poseidon,Chronus4T,200000,8,1,2.625,9997,6798.0,9997,true,false,1174;1408;1827;9993;9994;9995;9996;9997,2.1990933
Poseidon,Chronus3T,200000,8,1,2.75,9997,6776.375,9997,true,false,1174;1404;1658;9993;9994;9995;9996;9997,2.2930727
Poseidon,Achilles,200000,8,2,5.0,1407,1657.125,1773,false,false,1773;1699;1650;1701;1701;1701;1625;1407,6.87609
Bellerophon,Mortal,200000,8,4,6.875,2308,1948.125,2308,false,false,1667;1798;1883;1883;1799;2103;2144;2308,1.5522366
Bellerophon,Pan,200000,8,5,9.0,878,654.875,878,false,false,580;576;590;590;596;655;774;878,1.5920459
Bellerophon,Artemis,200000,8,3,5.5,-149,-241.25,318,false,false,-307;-318;-272;-225;-279;-173;-207;-149,1.6836298
Bellerophon,Hephaestus,200000,8,3,7.75,-511,-126.875,511,false,false,175;102;0;-32;13;-381;-381;-511,1.5898739
Bellerophon,Atlas,200000,8,3,6.0,217,212.375,246,false,false,173;213;205;246;188;243;214;217,1.6719999
Bellerophon,Athena,200000,8,4,7.0,-314,-339.375,370,false,false,-356;-351;-362;-250;-370;-370;-342;-314,1.4514074
Poseidon,Stymphalians,200000,8,1,3.5,9995,3509.75,9995,true,false,1340;1366;1453;1349;1349;1232;9994;9995,9.535225
Bellerophon,Minotaur,200000,8,4,6.625,-660,-606.625,755,false,false,-755;-665;-565;-566;-529;-588;-525;-660,1.4832933
Bellerophon,Apollo,200000,8,3,7.875,-1326,-1496.25,1832,false,false,-1832;-1642;-1621;-1449;-1387;-1387;-1326;-1326,1.4525206
Bellerophon,Demeter,200000,8,4,6.25,-17,-25.125,129,false,false,93;-46;-129;49;3;-102;-52;-17,1.7301564
Poseidon,Terpsichore,200000,8,1,3.625,9995,3588.375,9995,true,false,1244;817;1123;1195;1477;2862;9994;9995,8.967721
Bellerophon,Urania,200000,8,4,6.75,-860,-748.75,881,false,false,-584;-621;-670;-764;-777;-881;-833;-860,2.4484632
Bellerophon,Hermes,200000,8,3,4.625,-215,-204.875,330,false,false,-221;-330;-188;-178;-178;-194;-135;-215,3.9829319
Bellerophon,Prometheus,200000,8,4,6.375,-519,-594.0,764,false,false,-714;-764;-625;-590;-526;-495;-519;-519,3.2610154
Bellerophon,Hera,200000,8,5,8.0,-726,-836.5,1011,false,false,-1011;-890;-843;-834;-855;-781;-752;-726,3.3096125
Bellerophon,Limus,200000,8,4,7.25,-373,-529.75,612,false,false,-576;-612;-520;-612;-496;-560;-489;-373,3.0554652
Bellerophon,Hypnus,200000,8,3,7.25,-340,-445.625,589,false,false,-589;-509;-411;-339;-411;-409;-557;-340,2.944315
Bellerophon,Aphrodite,200000,8,5,7.5,-726,-753.875,876,false,false,-876;-797;-731;-777;-801;-597;-726;-726,3.1184034
Bellerophon,Harpies,200000,8,4,7.625,-32,-157.125,336,false,false,-162;-214;-336;-129;-251;-4;-129;-32,3.2876265
Bellerophon,Persephone,200000,8,4,7.75,368,189.5,368,false,false,156;171;133;250;104;176;158;368,3.2056887
Bellerophon,Graeae,200000,8,2,5.625,-303,-362.875,546,false,false,-546;-482;-357;-318;-365;-220;-312;-303,9.50286
Bellerophon,Hades,200000,8,4,7.5,765,384.375,765,false,false,245;288;238;220;319;385;615;765,2.9657388
Bellerophon,Aeolus,200000,8,3,5.75,-1124,-988.5,1124,false,false,-991;-963;-961;-945;-1024;-896;-1004;-1124,4.084329
Bellerophon,Hestia,200000,8,3,5.875,28,-133.5,251,false,false,-137;-251;-187;-194;-249;5;-83;28,3.6294317
Bellerophon,Europa,200000,8,3,5.125,130,-32.625,160,false,false,-160;-74;-86;-50;-26;-66;71;130,3.013499
Bellerophon,Bia,200000,8,4,8.625,-273,-163.375,372,false,false,-12;-82;103;-148;-193;-372;-330;-273,2.8547237
Bellerophon,Clio,200000,8,4,7.5,-43,30.5,211,false,false,78;18;-33;76;-60;211;-3;-43,3.139586
Bellerophon,Maenads,200000,8,3,6.5,-253,-178.625,535,false,false,-91;-82;-98;-32;-199;-139;-535;-253,2.2538953
Bellerophon,Zeus,200000,8,3,7.0,215,125.0,249,false,false,-42;80;117;88;153;140;249;215,3.1085486
Bellerophon,Eros,200000,8,5,8.75,-852,-535.875,852,false,false,-434;-433;-465;-445;-450;-543;-665;-852,2.591844
Bellerophon,Ares,200000,8,3,5.75,-209,-174.375,314,false,false,-146;-191;-175;-91;-155;-114;-314;-209,3.6201074
Bellerophon,Selene,200000,8,3,6.375,765,646.375,807,false,false,578;528;529;612;735;617;807;765,3.787447
Bellerophon,Hippolyta,200000,8,5,9.0,30,15.375,76,false,false,16;-54;1;56;70;76;-72;30,3.4435232
Bellerophon,Scylla,200000,8,4,6.5,-252,-311.375,384,false,false,-384;-313;-327;-320;-335;-323;-237;-252,3.057909
Bellerophon,Charon,200000,8,3,6.125,-1414,-1516.25,1763,false,false,-1763;-1602;-1591;-1455;-1442;-1391;-1472;-1414,2.8647757
Bellerophon,Pegasus,200000,8,3,7.375,570,390.0,570,false,false,127;91;444;317;454;556;561;570,2.8038814
Bellerophon,Morpheus,200000,8,4,6.75,-437,-405.0,437,false,false,-432;-241;-422;-430;-406;-435;-437;-437,18.155956
Bellerophon,Hydra,200000,8,2,7.0,-1311,-1212.625,1311,false,false,-1169;-1281;-1205;-1133;-1165;-1126;-1311;-1311,3.0379448
Bellerophon,ApolloV2,200000,8,3,6.625,-625,-707.5,875,false,false,-875;-857;-743;-723;-609;-690;-538;-625,2.7466004
Bellerophon,Asteria,200000,8,4,6.125,-83,-78.0,168,false,false,-53;10;-67;-21;-108;-134;-168;-83,4.022214
Bellerophon,Medusa,200000,8,7,9.125,550,53.5,550,false,false,-198;-186;-93;-7;-43;-4;409;550,3.0274594
Bellerophon,Proteus,200000,8,3,6.625,-20,-67.5,198,false,false,-86;-90;-103;-62;35;-16;-198;-20,8.706317
Bellerophon,Iris,200000,8,3,6.375,-18,-18.375,69,false,false,-69;5;-37;42;-34;-18;-18;-18,2.349969
Bellerophon,Castor,200000,8,4,6.75,-312,-127.875,312,false,false,-53;-19;-143;-161;-161;-62;-112;-312,3.2986348
Bellerophon,CharonV2,200000,8,3,6.5,-504,-649.875,756,false,false,-728;-678;-756;-668;-665;-649;-551;-504,2.688702
Bellerophon,Nike,200000,8,4,7.25,724,670.875,755,false,false,601;621;614;719;659;674;755;724,2.7027059
Bellerophon,Nemesis,200000,8,3,5.625,509,399.0,509,false,false,401;224;277;490;374;482;435;509,2.995132
Bellerophon,Bellerophon,200000,8,4,6.5,-50,8.25,96,false,false,-1;72;-6;96;-10;-30;-5;-50,2.6801112
Bellerophon,Chronus,200000,8,4,7.25,944,807.5,944,false,false,682;744;791;723;767;925;884;944,2.0249481
Bellerophon,Poseidon,200000,8,3,5.0,-413,-371.5,524,false,false,-291;-316;-318;-284;-524;-413;-413;-413,3.7634583
Bellerophon,Theseus,200000,8,4,6.875,946,859.5,946,false,false,862;864;803;809;884;831;877;946,1.5571587
Bellerophon,Jason,200000,8,3,6.5,-164,-317.75,442,false,false,-442;-429;-407;-350;-350;-240;-160;-164,1.5747672
Bellerophon,Achilles,200000,8,3,6.5,768,720.5,786,false,false,786;700;603;680;731;783;713;768,2.0931447
Bellerophon,Chronus4T,200000,8,4,7.75,855,784.75,855,false,false,709;710;763;766;778;842;855;855,1.4115044
Bellerophon,Chronus3T,200000,8,4,7.375,772,741.25,777,false,false,662;749;775;777;735;766;694;772,1.4676008
Bellerophon,Stymphalians,200000,8,2,5.25,1361,1138.5,1361,false,false,1002;1123;1044;1159;1105;1174;1140;1361,4.0868897
Bellerophon,Terpsichore,200000,8,3,7.125,-1217,-812.375,1217,false,false,-290;-386;-543;-892;-1004;-1004;-1163;-1217,2.1528382
Chronus,Mortal,200000,8,5,8.5,891,914.125,1005,false,false,951;934;857;850;1005;903;922;891,1.4154052
Chronus,Hephaestus,200000,8,1,5.375,-9992,-4799.25,9992,true,false,-1428;-1381;-1633;-1868;-2111;-9990;-9991;-9992,0.99106675
Chronus,Pan,200000,8,5,8.25,-1015,-931.625,1040,false,false,-798;-848;-851;-907;-1040;-1037;-957;-1015,1.4353485
Chronus,Artemis,200000,8,3,6.25,-1289,-1180.875,1289,false,false,-1124;-1130;-1165;-1137;-1137;-1220;-1245;-1289,1.595684
Chronus,Athena,200000,8,4,6.875,-1216,-957.375,1216,false,false,-776;-866;-883;-931;-891;-931;-1165;-1216,1.4776937
Chronus,Minotaur,200000,8,3,6.5,-1292,-1378.25,1495,false,false,-1397;-1495;-1490;-1285;-1254;-1321;-1492;-1292,1.4467275
Chronus,Demeter,200000,8,3,7.125,-2347,-1604.625,2347,false,false,-1248;-1205;-1212;-1406;-1570;-1502;-2347;-2347,1.5573909
Chronus,Apollo,200000,8,3,6.5,-2529,-1612.0,2529,false,false,-1210;-1427;-1208;-1138;-1485;-1741;-2158;-2529,1.3327054
Chronus,Prometheus,200000,8,3,6.75,-1789,-1184.875,1789,false,false,-997;-1089;-1019;-976;-1017;-1175;-1417;-1789,1.6727929
Chronus,Hermes,200000,8,3,5.125,-617,-583.625,677,false,false,-478;-553;-558;-614;-555;-677;-617;-617,2.5253549
Bellerophon,Polyphemus,200000,8,3,4.25,1138,1184.875,1458,false,false,1233;1458;1128;1264;1080;1125;1053;1138,16.762724
Chronus,Urania,200000,8,3,7.25,-933,-893.5,999,false,false,-743;-788;-899;-950;-950;-886;-999;-933,1.4577152
Chronus,Hera,200000,8,4,7.25,-7,-0.25,49,false,false,-9;-5;-7;-10;-21;49;8;-7,1.4964478
Chronus,Limus,200000,8,3,7.0,-1514,-1256.75,1514,false,false,-983;-984;-1341;-1063;-1259;-1424;-1486;-1514,1.3309544
Chronus,Hypnus,200000,8,3,6.125,-1204,-1099.625,1204,false,false,-1075;-1122;-1076;-1047;-1133;-1091;-1049;-1204,1.3977385
Chronus,Harpies,200000,8,4,8.375,-1486,-1380.75,1538,false,false,-1422;-1328;-1299;-1296;-1341;-1336;-1538;-1486,1.3858991
Chronus,Aphrodite,200000,8,4,7.5,-656,-532.75,656,false,false,-474;-464;-492;-562;-568;-493;-553;-656,1.4216927
Chronus,Persephone,200000,8,5,9.0,-1695,-1279.25,1695,false,false,-1066;-1003;-1106;-1208;-1183;-1402;-1571;-1695,1.40437
Chronus,Graeae,200000,8,2,5.75,-1151,-1045.875,1151,false,false,-1056;-988;-1061;-977;-988;-1073;-1073;-1151,4.423358
Chronus,Hades,200000,8,4,7.875,-349,-430.125,563,false,false,-563;-520;-485;-386;-403;-386;-349;-349,1.4061693
Chronus,Aeolus,200000,8,3,5.75,-1053,-1083.125,1216,false,false,-1216;-1205;-1172;-1008;-1058;-948;-1005;-1053,1.8135865
